,dataset_name,site_name,profile_name,lat,long,parent_material,slope,slope_shape,aspect,veg_note,country,state_province,mat,map,elevation,observation_date,soil_taxon,layer_name,layer_top,layer_bot,hzn,rc_year,X13c,X14c,X14c_sigma,bd_tot,bet_surface_area,ph_h2o,c_tot,n_tot,c_to_n,sand_tot_psa,silt_tot_psa,clay_tot_psa,cat_exch,fe_dith,fe_ox,fe_py,al_py,al_dith,al_ox,smect_vermic,doi_number,curator_name,curator_organization,curator_email,modification_date,contact_name,contact_email,contact_orcid_id,bibliographical.reference,metadata_note,datum,site_note,climate_cat,aspect_deg,drainage_class,depth_water,parent_chem,ecoregion,land_cover,s_soc,profile_note,profile_comp,veg_note_profile,2d_position,soil_series,bedrock_depth,thaw_depth_profile,p_soc,p_soc_sigma,p_soc_depth,layer_comp,layer_note,color,burn_ev,bd_samp,bd_notes,ph_cacl,ph_other,ph_other_method,inorgC,coarse_tot,coarse_size_thresh,texture_class,base_sum,cec_sum,Ca_exch,Na_exch,Mg_exch,K_exch,ecec,bs,soc,soc_sigma,oc,loi,X15n,rc_lab,rc_lab_number,fraction_modern,fraction_modern_sigma,mbc_method,raw_mbc,reported_mbc,p_ext,p_units,p_method,si_py,c_py,py_notes,si_ox,c_ox,ox_notes,fe_hy,al_hy,si_hy,c_hy,hy_notes,si_dith,dith_notes,quartz,alkali_feldspar,plag_feldspar,mica_chlorite,amphibole,pyroxine,olivine,volc_glass,kaol_halloy,gibbsite,fe_oxides,imog_alloph,ferrihydrite,calcite_dolomite,zeolite,fraction_name,f_scheme,f_property,f_scheme_units,f_lower,f_upper,f_agent,f_scheme_conc,f_seq,f_seq_order,f_comp,f_note,f_c_perc,f_mass_perc,f_c_tot,f_oc,f_n_tot,f_c_to_n,f_15n,f_13c,f_rc_lab,f_rc_lab_number,f_rc_year,f_14c,f_14c_sigma,f_fraction_modern,f_fraction_modern_sigma,f_quartz,f_alkali_feldspar,f_plag_feldspar,f_mica_chlorite,f_amphibole,f_pyroxine,f_olivine,f_volc_glass,f_kaol_halloy,f_smect_vermic,f_gibbsite,f_fe_oxides,f_imog_alloph,f_ferrihydrite,f_fe_ox,f_al_ox,f_si_ox,f_c_ox,f_ox_notes,f_fe_hy,f_al_hy,f_si_hy,f_c_hy,f_hy_notes,f_fe_dith,f_al_dith,f_si_dith,f_zeolite
1853,Yujie_non_peat_synthesis,"Laupahoehoe (20,000)","Laupahoehoe (20,000)_10",19.93,-155.289,volcanic tephra,NA,NA,NA,tropical forest,US,Hawaii,16,2500,1170,1996,And,"Laupahoehoe (20,000)_10_5_0",0,5,Oe,NA,NA,16,NA,0.25,NA,NA,38.253,2.081,18.38202787,55,45,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1854,Yujie_non_peat_synthesis,"Laupahoehoe (20,000)","Laupahoehoe (20,000)_10",19.93,-155.289,volcanic tephra,NA,NA,NA,tropical forest,US,Hawaii,16,2500,1170,1996,And,"Laupahoehoe (20,000)_10_71_52",52,71,Bw4,NA,NA,-428.97,NA,0.45,NA,NA,12.24,0.462,26.49350649,55,45,0,23.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1855,Yujie_non_peat_synthesis,"Laupahoehoe (20,000)","Laupahoehoe (20,000)_10",19.93,-155.289,volcanic tephra,NA,NA,NA,tropical forest,US,Hawaii,16,2500,1170,1996,And,"Laupahoehoe (20,000)_10_27_20",20,27,Bw1,NA,NA,-206,NA,0.34,NA,NA,11.059,0.455,24.30549451,55,45,0,12.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1856,Yujie_non_peat_synthesis,"Laupahoehoe (20,000)","Laupahoehoe (20,000)_10",19.93,-155.289,volcanic tephra,NA,NA,NA,tropical forest,US,Hawaii,16,2500,1170,1996,And,"Laupahoehoe (20,000)_10_52_39",39,52,Bw3,NA,NA,-319,NA,0.48,NA,NA,9.652,0.33,29.24848485,55,45,0,12.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857,Yujie_non_peat_synthesis,"Laupahoehoe (20,000)","Laupahoehoe (20,000)_10",19.93,-155.289,volcanic tephra,NA,NA,NA,tropical forest,US,Hawaii,16,2500,1170,1996,And,"Laupahoehoe (20,000)_10_20_12",12,20,A,NA,NA,0,NA,0.34,NA,NA,20.28,1.205,16.82987552,55,45,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1858,Yujie_non_peat_synthesis,"Laupahoehoe (20,000)","Laupahoehoe (20,000)_10",19.93,-155.289,volcanic tephra,NA,NA,NA,tropical forest,US,Hawaii,16,2500,1170,1996,And,"Laupahoehoe (20,000)_10_94_71",71,94,Bw5,NA,NA,-584,NA,0.6,NA,NA,10.962,0.376,29.15425532,55,45,0,19.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1859,Yujie_non_peat_synthesis,"Laupahoehoe (20,000)","Laupahoehoe (20,000)_10",19.93,-155.289,volcanic tephra,NA,NA,NA,tropical forest,US,Hawaii,16,2500,1170,1996,And,"Laupahoehoe (20,000)_10_39_27",27,39,Bw2,NA,NA,-226.34,NA,0.34,NA,NA,9.626,0.411,23.42092457,55,45,0,14.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860,Yujie_non_peat_synthesis,"Laupahoehoe (20,000)","Laupahoehoe (20,000)_10",19.93,-155.289,volcanic tephra,NA,NA,NA,tropical forest,US,Hawaii,16,2500,1170,1996,And,"Laupahoehoe (20,000)_10_12_5",5,12,Oa,NA,NA,194,NA,0.32,NA,NA,23.841,1.358,17.55596465,55,45,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2190,Yujie_non_peat_synthesis,Maui 1,Maui 1_132,20.805833,-156.255278,lava with surfac ask deposits,NA,NA,NA,tropical forest,US,Hawaii,16,2200,1370,1996,Ept,Maui 1_132_100_62,62,100,BW3,NA,-25.38,-811.3129245,NA,0.7,NA,4.2,9.814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2191,Yujie_non_peat_synthesis,Maui 1,Maui 1_132,20.805833,-156.255278,lava with surfac ask deposits,NA,NA,NA,tropical forest,US,Hawaii,16,2200,1370,1996,Ept,Maui 1_132_37_23,23,37,BW1,NA,-25.83,-450.6294668,NA,0.57,NA,4.2,6.802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2192,Yujie_non_peat_synthesis,Maui 1,Maui 1_132,20.805833,-156.255278,lava with surfac ask deposits,NA,NA,NA,tropical forest,US,Hawaii,16,2200,1370,1996,Ept,Maui 1_132_23_15,15,23,AB2,NA,-26,-310.2952831,NA,0.57,NA,3.4,6.644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2193,Yujie_non_peat_synthesis,Maui 1,Maui 1_132,20.805833,-156.255278,lava with surfac ask deposits,NA,NA,NA,tropical forest,US,Hawaii,16,2200,1370,1996,Ept,Maui 1_132_6_0,0,6,A,NA,-26.8961,107.8,NA,0.62,NA,3.4,28.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2194,Yujie_non_peat_synthesis,Maui 1,Maui 1_132,20.805833,-156.255278,lava with surfac ask deposits,NA,NA,NA,tropical forest,US,Hawaii,16,2200,1370,1996,Ept,Maui 1_132_62_37,37,62,BW2,NA,-25.65,-689.044991,NA,0.57,NA,4.2,9.748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2195,Yujie_non_peat_synthesis,Maui 1,Maui 1_132,20.805833,-156.255278,lava with surfac ask deposits,NA,NA,NA,tropical forest,US,Hawaii,16,2200,1370,1996,Ept,Maui 1_132_15_6,6,15,AB1,NA,-26.42,-154.8349728,NA,0.62,NA,3.4,8.701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2196,Yujie_non_peat_synthesis,Maui 2,Maui 2_133,20.807361,-156.252917,lava with surfac ask deposits,NA,NA,NA,tropical forest,US,Hawaii,16,2450,1370,1996,Ept,Maui 2_133_134_73,73,134,BW4,NA,-26.06,-806.2252083,NA,0.6,NA,4.2,10.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2197,Yujie_non_peat_synthesis,Maui 2,Maui 2_133,20.807361,-156.252917,lava with surfac ask deposits,NA,NA,NA,tropical forest,US,Hawaii,16,2450,1370,1996,Ept,Maui 2_133_73_51,51,73,BW3,NA,-26.06,-720.3563272,NA,0.5,NA,4.2,6.727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2198,Yujie_non_peat_synthesis,Maui 2,Maui 2_133,20.807361,-156.252917,lava with surfac ask deposits,NA,NA,NA,tropical forest,US,Hawaii,16,2450,1370,1996,Ept,Maui 2_133_9_3,3,9,AG,NA,-26.42,75.61703546,NA,0.41,NA,3.7,12.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2199,Yujie_non_peat_synthesis,Maui 2,Maui 2_133,20.807361,-156.252917,lava with surfac ask deposits,NA,NA,NA,tropical forest,US,Hawaii,16,2450,1370,1996,Ept,Maui 2_133_43_30,30,43,BW2,NA,-25.76,-366.5692858,NA,0.39,NA,4.2,10.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2200,Yujie_non_peat_synthesis,Maui 2,Maui 2_133,20.807361,-156.252917,lava with surfac ask deposits,NA,NA,NA,tropical forest,US,Hawaii,16,2450,1370,1996,Ept,Maui 2_133_51_43,43,51,BG,NA,-25.99,-601.9326248,NA,0.39,NA,4.2,5.726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2201,Yujie_non_peat_synthesis,Maui 2,Maui 2_133,20.807361,-156.252917,lava with surfac ask deposits,NA,NA,NA,tropical forest,US,Hawaii,16,2450,1370,1996,Ept,Maui 2_133_30_9,9,30,BW1,NA,-25.91,-203.6532232,NA,0.39,NA,3.7,8.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
